"Year","Royal15","Summer","Countdown","Number.Campus.Visits.y","Award.Status","Total.Gift","Gross.Need","Zip.Median.Income","Zip.Population","Zip.Pct.White","Zip.Alumni.Pop","Zip.Alumni.Density","HS.Size","Music.Interest","Athletic.Interest","Legacy.Relationship","Gender.Indicator","Final.Status","Made.Deposit","Ethnicity.Indicator","Lutheran.Indicator","Religious.Indicator","FAFSA","Zip.Admits.TY","Zip.Admits.TY.Pct","App.Before.Nov","ACT.Low","ACT.High","GPA.Low","GPA.High","HSP.Low","HSP.High","Distance.Low","Distance.High"
"2016 Fall",1,0,0,0,"0",0,42.629,43.459,6.232,93.76,8,13,NA,0,0,0,0,0,0,0,0,0,1,2,"3.20924261874198",0,0,0,0,1,0,1,0,0
"2016 Fall",1,0,0,0,"0",0,0,59.167,31.844,90.25,52,16,NA,0,0,0,0,0,0,0,0,1,0,11,"3.45433990704685",0,1,0,0,0,1,0,0,0
"2016 Fall",1,0,0,0,"0",0,0,46.354,47.04,90.93,56,12,1007,0,0,0,1,0,0,0,0,0,0,5,"1.06292517006803",0,1,0,1,0,1,0,0,0
"2016 Fall",1,0,0,0,"0",0,0,29.063,0.203,0,NA,NA,NA,0,0,0,1,0,0,1,0,1,0,1,"49.2610837438424",0,1,0,1,0,1,0,0,0
"2016 Fall",1,0,0,0,"0",0,0,67.758,34.752,89.54,38,11,NA,0,0,0,0,0,0,0,0,1,0,4,"1.15101289134438",0,1,0,0,0,1,0,0,1
"2016 Fall",1,1,0,1,"1",26.6,34.434,55.396,5.635,98.86,22,39,NA,0,0,0,1,1,1,0,0,1,1,10,"17.7462289263532",0,0,0,0,0,1,0,0,0
"2016 Fall",1,0,0,0,"0",0,0,58.061,41.763,91.48,37,9,NA,0,0,0,0,0,0,0,1,1,0,4,"0.957785599693509",0,1,0,0,0,1,0,0,0
"2016 Fall",1,0,0,0,"0",0,46.378,48.879,2.38,85.76,NA,NA,299,0,0,0,0,0,0,0,1,1,1,1,"4.20168067226891",0,1,0,0,0,1,0,0,1
"2016 Fall",1,1,0,3,"1",21,21.916,77.425,28.439,92.75,142,50,NA,0,0,0,1,1,1,0,0,0,1,18,"6.32933647455958",0,0,1,0,0,0,0,0,0
"2016 Fall",1,0,0,0,"0",0,0,57.652,32.544,89.15,NA,NA,NA,0,0,0,1,0,0,0,0,1,0,1,"0.307276302851524",0,1,0,0,0,1,0,0,1
"2016 Fall",1,0,0,0,"0",0,0,58.333,0.647,100,2,31,NA,0,0,0,0,0,0,0,0,1,0,1,"15.4559505409583",0,0,0,0,0,0,0,1,0
"2016 Fall",1,0,0,0,"1",21.88,23.04,41.25,0.215,99.53,NA,NA,NA,0,0,0,0,0,0,1,0,1,1,1,"46.5116279069767",0,0,0,0,0,0,0,0,0
"2016 Fall",1,1,0,2,"1",10.718,9.35554,69.383,28.728,90.95,310,108,6335,0,0,0,1,1,1,0,0,1,1,26,"9.05040378724589",0,0,0,0,0,0,0,1,0
"2016 Fall",1,0,0,0,"0",0,0,48.594,1.595,97.24,4,25,109,0,0,0,1,0,0,0,0,1,0,2,"12.5391849529781",0,1,0,0,0,1,0,0,0
"2016 Fall",1,0,0,0,"0",0,0,46.765,3.015,95.72,4,13,151,0,0,0,0,0,0,0,0,1,0,2,"6.6334991708126",0,0,0,0,0,1,0,0,0
"2016 Fall",1,0,0,0,"1",26.6,35.244,36.713,31.218,91.25,23,7,NA,0,0,0,1,0,0,1,0,1,1,2,"0.640656031776539",0,0,0,0,0,0,0,0,1
"2016 Fall",1,0,0,0,"0",0,0,75.526,5.974,92.43,4,7,NA,0,0,0,0,0,0,0,0,1,0,1,"1.6739203213927",0,1,0,1,0,1,0,0,0
"2016 Fall",1,0,0,0,"1",25.2,29.734,65.583,46.583,79.39,NA,NA,NA,0,0,0,0,0,0,0,1,1,1,1,"0.21467058798274",0,1,0,0,0,1,0,0,1
"2016 Fall",1,0,0,1,"0",0,44.373,47.055,9.502,96.31,10,11,395,0,0,0,0,0,0,1,1,1,1,4,"4.20964007577352",0,0,0,0,0,0,1,0,0
"2016 Fall",1,0,0,1,"0",0,0,85.883,37.338,90.84,NA,NA,NA,0,0,0,1,0,0,1,0,1,0,1,"0.26782366489903",0,1,0,1,0,1,0,0,1
"2016 Fall",1,0,0,1,"0",0,38.012,57.549,28.73,94.47,94,33,NA,0,0,0,1,0,0,0,0,1,1,12,"4.17681865645667",0,0,0,0,0,1,0,0,0
"2016 Fall",1,0,0,1,"0",0,0,36.25,0.194,97.42,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,1,"51.5463917525773",0,1,0,0,0,1,0,0,0
"2016 Fall",1,0,0,1,"0",0,46.167,67.734,46.812,90.24,98,21,2157,0,0,0,1,0,1,0,0,0,1,10,"2.13620439203623",0,1,0,1,0,1,0,0,0
"2016 Fall",1,0,0,0,"1",25.7,47.758,40.024,5.89,94.77,2,3,NA,0,0,0,0,0,0,0,0,0,1,1,"1.69779286926995",0,0,0,0,0,1,0,0,0
"2016 Fall",1,0,0,0,"1",29.2,40.111,41.031,7.781,93.88,1,1,NA,0,0,0,0,0,0,0,0,1,1,1,"1.28518185323223",0,1,0,0,0,0,0,0,1
"2016 Fall",1,0,0,0,"0",0,0,63.591,4.31,97.91,83,193,275,1,0,0,0,0,0,0,0,0,0,9,"20.8816705336427",0,1,0,0,0,1,0,1,0
"2016 Fall",0,0,0,1,"0",0,0,66.172,31.429,93.49,607,193,NA,0,0,0,1,0,0,0,1,1,0,54,"17.1815838874924",0,1,0,0,0,1,0,1,0
"2016 Fall",1,1,0,1,"1",15.81,19.287,66.172,31.429,93.49,607,193,NA,0,1,0,1,1,1,1,0,0,1,54,"17.1815838874924",0,0,0,0,0,1,0,1,0
"2016 Fall",1,1,0,1,"1",19.89,24.871,69.383,28.728,90.95,310,108,NA,0,0,0,1,1,1,0,0,1,1,26,"9.05040378724589",0,1,0,1,0,1,0,1,0
"2016 Fall",1,0,0,0,"0",0,0,42.616,48.506,86.27,521,107,6335,0,0,0,0,0,0,1,0,1,0,40,"8.24640250690636",0,1,0,0,0,1,0,1,0
"2016 Fall",1,0,0,0,"1",10.5,1.856,45.632,3.534,96.55,6,17,205,0,0,0,1,0,0,0,0,1,1,2,"5.65930956423316",0,1,0,0,0,1,0,0,0
"2016 Fall",1,0,0,0,"0",0,0,67.441,16.969,79.43,NA,NA,NA,0,0,0,1,0,0,1,0,1,0,1,"0.589309918085921",0,1,0,0,0,1,0,0,1
"2016 Fall",1,0,0,0,"0",0,0,82.285,25.07,97.61,1,0,NA,0,0,0,0,0,0,0,1,1,0,1,"0.398883127243718",0,1,0,0,0,1,0,0,1
"2016 Fall",1,0,0,0,"0",0,0,112.005,17.166,93.34,NA,NA,NA,0,0,0,0,0,0,0,1,1,0,1,"0.58254689502505",0,0,0,0,0,0,0,0,1
"2016 Fall",1,0,0,0,"0",0,0,52.569,36.101,72.43,82,23,2436,0,0,0,1,0,0,0,0,1,0,6,"1.66200382260879",0,1,0,1,0,1,0,0,0
"2016 Fall",1,0,0,0,"0",0,0,42.298,19.479,90.46,2,1,NA,0,0,0,0,0,0,0,0,1,0,1,"0.513373376456697",0,1,0,0,0,0,0,0,1
"2016 Fall",1,0,0,0,"0",0,41.968,41.554,31.233,89.77,362,116,1671,0,0,0,1,0,0,0,0,1,1,20,"6.40348349502129",0,1,0,1,0,1,0,1,0
"2016 Fall",1,0,0,0,"0",0,0,65.815,13.531,89.24,25,18,NA,0,0,0,0,0,0,0,0,1,0,3,"2.21713103244402",0,1,0,1,0,1,0,0,0
"2016 Fall",1,1,0,1,"1",26.784,39.99,53.139,41.737,90.84,951,228,1356,0,0,0,1,1,1,0,0,1,1,63,"15.0945204494813",0,1,0,0,0,1,0,1,0
"2016 Fall",1,0,0,1,"1",26.6,31.72,75.833,0.121,99.17,NA,NA,NA,0,0,0,0,0,0,0,1,1,1,1,"82.6446280991736",0,1,0,0,1,0,1,0,0
"2016 Fall",1,0,0,0,"0",0,0,45.214,30.883,69.17,58,19,NA,0,0,0,0,0,0,0,0,0,0,3,"0.971408218113525",0,1,0,0,1,1,0,0,0
"2016 Fall",1,0,0,0,"0",0,0,79.639,10.529,50.45,14,13,1823,0,0,0,1,0,0,1,0,1,0,3,"2.84927343527401",0,1,0,1,0,1,0,0,0
"2016 Fall",1,0,0,0,"0",0,0,66.172,31.429,93.49,607,193,NA,0,0,0,0,0,0,0,1,1,0,54,"17.1815838874924",0,0,0,0,0,0,0,1,0
"2016 Fall",1,1,0,1,"0",0,0,55.396,5.635,98.86,22,39,NA,0,0,0,0,1,1,0,0,1,1,10,"17.7462289263532",0,1,0,1,0,1,0,0,0
"2016 Fall",1,0,0,0,"0",0,0,95.024,28.035,83.01,77,27,NA,0,0,0,0,0,0,1,0,0,0,6,"2.14018191546281",0,1,0,0,0,1,0,0,0
"2016 Fall",1,0,0,0,"0",0,0,70.106,38.611,92.19,74,19,NA,0,0,0,1,0,0,1,0,0,1,3,"0.776980653181736",0,1,0,0,0,1,0,0,0
"2016 Fall",1,0,0,0,"0",0,0,73.1,32.771,54.58,50,15,1823,0,0,0,0,0,0,1,0,1,0,7,"2.13603490891337",0,1,0,0,0,0,0,0,0
"2016 Fall",1,0,0,0,"0",0,0,57.604,5.152,98.7,5,10,NA,0,0,0,0,0,0,0,1,1,0,4,"7.7639751552795",0,0,0,0,0,1,0,0,0
"2016 Fall",1,0,0,0,"0",0,0,55.219,2.441,98.53,24,98,404,0,0,0,1,0,0,0,0,1,0,3,"12.2900450634986",0,1,0,1,0,1,0,1,0
"2016 Fall",1,0,0,0,"1",31.251,47.758,47.706,45.495,63.48,82,18,NA,0,0,0,1,0,0,1,0,0,1,4,"0.879217496428179",0,1,0,1,0,1,0,0,0
"2016 Fall",1,0,0,0,"0",0,0,88.246,33.316,91.12,67,20,NA,0,0,0,0,0,0,0,0,0,0,16,"4.80249729859527",0,0,0,0,0,1,0,0,0
"2016 Fall",1,0,0,0,"0",0,0,61.356,13.875,91.63,40,29,NA,0,0,0,0,0,0,0,0,0,0,4,"2.88288288288288",0,1,0,1,0,1,0,0,0
"2016 Fall",1,0,0,0,"1",18.5,0,128.362,81.466,50.16,NA,NA,NA,1,0,0,1,0,0,1,0,1,1,1,"0.122750595340387",0,0,0,0,0,1,0,0,1
"2016 Fall",1,0,0,0,"1",18.14,22.676,87.208,12.892,88.02,69,54,1789,0,0,0,1,0,0,0,0,1,1,4,"3.10269934843314",0,1,0,1,0,1,0,0,0
"2016 Fall",1,0,0,0,"0",0,0,50.938,0.786,97.2,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,1,"12.7226463104326",0,1,0,0,0,1,0,0,0
"2016 Fall",1,0,0,0,"0",0,0,37.131,41.491,5.46,NA,NA,NA,0,0,0,0,0,0,1,0,1,0,5,"1.20508061989347",0,1,0,0,0,0,1,0,1
"2016 Fall",1,0,0,0,"1",24.69,25.992,69.383,28.728,90.95,310,108,6335,0,0,0,0,0,0,0,0,0,1,26,"9.05040378724589",0,0,0,0,0,0,0,1,0
"2016 Fall",1,0,0,0,"0",0,0,57.349,40.5,59.1,33,8,NA,0,0,0,0,0,0,1,0,0,0,10,"2.46913580246914",0,1,0,0,0,1,0,0,0
"2016 Fall",1,0,1,0,"0",0,45.46,53.14,35.856,80.61,35,10,NA,0,0,0,0,0,0,0,1,1,1,5,"1.39446675591254",0,1,0,0,0,1,0,0,0
"2016 Fall",1,0,0,0,"1",22.96,22.652,79.922,3.293,94.02,1,3,NA,0,0,0,1,0,0,1,0,0,1,2,"6.07348921955664",0,1,0,0,0,0,0,0,0
"2016 Fall",1,0,0,0,"0",0,0,58.31,7.646,99.12,71,93,NA,0,0,0,0,0,0,0,0,1,0,14,"18.3102275699712",0,1,0,0,0,1,0,0,0
"2016 Fall",1,0,0,0,"1",28.15,47.034,52.679,1.53,99.41,NA,NA,NA,1,0,0,1,0,0,0,1,1,1,1,"6.5359477124183",0,0,0,0,1,0,1,0,0
"2016 Fall",1,0,0,0,"1",26.66,48.188,50.938,3.339,97.51,4,12,NA,0,0,0,0,0,0,0,0,1,1,3,"8.98472596585804",0,0,0,0,0,1,0,0,1
"2016 Fall",1,0,0,0,"1",16.5,0,58.145,25.259,67.25,81,32,NA,0,0,0,0,0,0,1,0,0,1,4,"1.58359396650699",0,1,0,0,0,0,0,0,0
"2016 Fall",1,0,0,0,"0",0,0,50,16.616,98.3,15,9,NA,0,0,0,0,0,0,0,0,1,0,1,"0.601829561868079",0,0,0,0,0,1,0,0,0
"2016 Fall",1,0,0,0,"0",0,0,45.163,49.792,95.37,44,9,NA,0,0,0,NA,0,0,0,0,0,0,5,"1.00417737789203",0,0,0,1,0,1,0,0,1
"2016 Fall",1,1,1,2,"0",0,0,112.566,6.955,93.79,27,39,NA,0,0,0,1,1,1,0,0,1,0,1,"1.43781452192667",0,0,0,0,0,1,0,0,0
"2016 Fall",1,0,0,1,"0",0,0,42.616,48.506,86.27,521,107,NA,0,0,0,1,0,0,0,0,0,0,40,"8.24640250690636",0,1,0,0,0,1,0,1,0
"2016 Fall",1,0,0,0,"0",0,26.969,26.871,13.288,35.61,7,5,NA,0,0,0,0,0,0,1,0,0,1,3,"2.2576760987357",0,1,0,0,0,1,0,0,0
"2016 Fall",1,0,0,0,"0",0,0,43.127,56.467,47.14,37,7,NA,0,0,0,0,0,0,1,0,0,0,10,"1.77094586218499",0,1,0,1,0,1,0,0,0
"2016 Fall",1,0,0,0,"0",0,0,47.706,45.495,63.48,82,18,NA,0,0,0,0,0,0,0,0,0,0,4,"0.879217496428179",0,1,0,0,0,1,0,0,0
"2016 Fall",1,0,0,0,"0",0,0,66.008,1.807,97.51,3,17,271,0,0,0,1,0,0,0,0,1,0,1,"5.53403431101273",0,1,0,0,0,1,0,0,0
"2016 Fall",1,0,0,0,"1",25.195,46.573,54.022,14.83,92.44,NA,NA,NA,0,0,0,1,0,0,0,0,1,1,1,"0.674308833445718",0,1,0,0,0,1,0,0,1
"2016 Fall",1,0,0,0,"0",0,0,101.953,25.74,92.38,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,2,"0.777000777000777",0,1,0,0,0,0,1,0,1
"2016 Fall",1,0,0,0,"0",0,0,68.239,24.933,88.2,107,43,1173,0,0,0,1,0,0,0,0,1,0,5,"2.00537440340111",0,1,0,0,0,1,0,0,0
"2016 Fall",1,0,0,0,"0",0,0,33.795,3.711,14.77,NA,NA,NA,0,0,0,0,0,0,1,0,1,0,4,"10.7787658313123",0,1,0,0,1,0,1,0,1
"2016 Fall",1,0,0,0,"1",25.194,41.386,89.929,12.283,90.28,47,38,2436,0,0,0,1,0,0,0,0,0,1,1,"0.814133355043556",0,0,0,1,0,1,0,0,0
"2016 Fall",1,0,0,0,"1",22.4,30.781,38.686,72.98,65.85,NA,NA,NA,0,0,0,1,0,0,0,0,1,1,1,"0.137023842148534",0,1,0,0,0,1,0,0,1
"2016 Fall",1,0,0,0,"0",0,0,76.146,2.16,95,2,9,1057,0,0,0,0,0,0,0,1,1,0,2,"9.25925925925926",0,1,0,1,0,1,0,0,0
"2016 Fall",1,1,0,1,"1",12.63,0,89.458,3.858,98.7,54,140,NA,0,0,0,1,1,1,0,0,0,1,10,"25.9201658890617",0,1,0,0,0,1,0,1,0
"2016 Fall",1,0,0,0,"0",0,47.758,59.304,33.945,85.67,51,15,2120,0,0,0,1,0,0,1,0,1,1,8,"2.35675357195463",0,1,0,0,0,0,0,0,0
"2016 Fall",0,0,0,1,"0",0,0,66.172,31.429,93.49,607,193,NA,0,0,0,1,0,0,0,0,0,0,54,"17.1815838874924",0,1,0,1,0,1,0,1,0
"2016 Fall",0,0,0,4,"0",0,43.328,51.731,3.111,95.76,36,116,130,0,1,1,0,0,0,0,1,1,1,5,"16.0720025715204",0,1,0,0,0,1,0,1,0
"2016 Fall",1,0,0,0,"0",0,0,50.685,7.5,97.79,31,41,427,0,0,0,1,0,0,0,0,1,0,4,"5.33333333333333",0,0,0,1,0,1,0,0,0
"2016 Fall",1,0,0,0,"0",0,10.493,68.17,10.581,87.77,NA,NA,NA,0,0,0,0,0,1,0,0,0,1,1,"0.945090256119459",0,0,0,1,0,1,0,0,1
"2016 Fall",1,0,0,0,"0",0,0,53.14,35.856,80.61,35,10,NA,0,0,0,0,0,0,1,0,0,0,5,"1.39446675591254",0,1,0,0,1,0,1,0,0
"2016 Fall",1,0,0,1,"0",0,0,85.921,2.892,95.19,1,3,996,0,0,0,0,0,0,0,1,1,0,1,"3.45781466113416",0,1,0,1,0,1,0,0,0
"2016 Fall",1,0,0,1,"0",0,0,67.734,46.812,90.24,98,21,2157,0,0,0,1,0,0,0,0,1,0,10,"2.13620439203623",0,1,0,0,0,1,0,0,0
"2016 Fall",0,1,1,2,"1",18.5,5.072,53.139,41.737,90.84,951,228,223,0,0,0,1,1,1,0,0,0,1,63,"15.0945204494813",0,0,0,0,1,0,1,1,0
"2016 Fall",1,0,0,2,"1",26.6,39.707,71.811,17.968,82.36,78,43,3060,0,0,0,1,0,0,0,1,1,1,5,"2.78272484416741",0,0,0,0,0,1,0,0,0
"2016 Fall",1,1,0,2,"1",21,5.355,76.504,36.989,93.83,82,22,NA,1,0,0,1,1,1,0,0,0,1,8,"2.1628051582903",0,0,1,0,1,0,1,0,0
"2016 Fall",1,1,0,0,"0",0,0,56.114,5.899,93.66,8,14,NA,0,0,0,0,1,1,0,0,1,1,2,"3.39040515341583",0,1,0,0,0,1,0,0,0
"2016 Fall",1,0,0,0,"0",0,0,70.118,27.267,91.55,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,1,"0.366743682840063",0,1,0,0,0,1,0,0,1
"2016 Fall",1,1,0,1,"0",0,0,101.206,48.915,91.63,160,33,1774,0,0,0,1,1,1,0,0,1,0,6,"1.22661760196259",0,0,0,0,0,0,0,0,0
"2016 Fall",1,1,0,3,"0",0,31.22,47.35,2.383,96.22,13,55,405,0,0,0,1,1,1,0,1,1,1,3,"12.5891733109526",0,0,0,0,0,0,0,0,0
"2016 Fall",1,0,0,1,"1",30.425,0,42.714,2.131,99.34,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,1,"4.69263256687001",0,0,0,0,0,0,0,0,0
"2016 Fall",1,0,0,0,"0",0,0,43.33,24.959,92.17,27,11,NA,0,0,0,1,0,0,0,0,1,0,3,"1.20197123282183",0,0,0,0,0,1,0,0,0
"2016 Fall",1,0,0,0,"1",26.6,33.539,56.277,29.413,93.69,2,1,NA,0,0,0,0,0,0,0,0,0,1,1,"0.339985720599735",0,1,0,0,1,0,0,0,1
"2016 Fall",1,0,0,0,"0",0,0,46.796,20.242,96.1,61,30,NA,0,0,0,0,0,0,0,0,0,0,10,"4.94022329809307",0,1,0,1,0,1,0,0,0
"2016 Fall",1,0,0,1,"1",18,12.248,49.28,18.677,97.06,192,103,NA,0,0,0,0,0,0,0,0,1,1,13,"6.96043261765808",0,0,0,0,0,1,0,1,0
"2016 Fall",1,0,0,0,"0",0,0,53.139,41.737,90.84,951,228,1356,0,0,0,1,0,0,0,1,1,0,63,"15.0945204494813",0,1,0,0,0,1,0,1,0
"2016 Fall",1,0,0,0,"0",0,0,28.365,1.894,2.96,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,4,"21.1193241816262",0,1,0,0,0,0,0,0,1
"2016 Fall",1,0,0,1,"0",0,44.306,58.385,11.978,74.96,NA,NA,NA,0,0,0,0,0,0,0,0,1,1,1,"0.834863917181499",0,0,0,0,1,0,1,0,1
"2016 Fall",1,0,0,0,"0",0,0,69.136,23.214,96.99,84,36,1626,0,0,0,0,0,0,0,0,1,0,14,"6.03084345653485",0,1,0,1,0,1,0,0,0
"2016 Fall",1,0,0,0,"0",0,0,70.573,16.947,95.26,37,22,1345,1,0,0,0,0,0,0,0,0,0,5,"2.95037469758659",0,1,0,0,0,1,0,0,0
"2016 Fall",1,0,0,1,"0",0,0,50.181,26.117,96.11,2,1,NA,0,0,0,0,0,0,0,0,1,0,2,"0.765784737910174",0,1,0,0,0,1,0,0,1
"2016 Fall",1,0,0,0,"0",0,0,52.361,1.167,96.66,3,26,571,0,1,0,0,0,0,0,0,1,0,1,"8.56898029134533",0,0,0,0,1,0,1,0,0
"2016 Fall",1,0,0,0,"0",0,0,54.798,7.586,98.58,14,18,NA,0,0,0,0,0,0,0,0,1,0,1,"1.31821776957553",0,1,0,1,0,1,0,0,0
"2016 Fall",1,0,0,0,"0",0,0,65.126,53.242,81.89,111,21,NA,0,0,0,1,0,0,0,0,1,0,7,"1.31475151196424",0,1,0,0,0,1,0,0,0
"2016 Fall",1,0,0,0,"0",0,0,68.571,5.269,96.58,1,2,NA,0,0,0,0,0,0,0,0,0,0,1,"1.89789333839438",0,1,0,0,1,0,0,0,1
"2016 Fall",1,1,0,1,"1",0,0,119.858,30.143,84.17,142,47,3007,1,0,0,1,1,1,0,0,0,1,7,"2.32226387552666",0,1,0,0,0,1,0,0,0
"2016 Fall",1,1,0,0,"1",0,35.237,50.941,29.453,93.02,32,11,NA,1,0,0,1,1,1,1,0,0,1,2,"0.679047974739415",0,1,0,1,0,1,0,0,1
"2016 Fall",1,1,0,0,"1",20.28,25.356,75.05,17.801,93.89,94,53,NA,0,0,0,1,1,1,0,0,0,1,13,"7.30296050783664",0,0,0,1,0,1,0,0,0
"2016 Fall",1,0,0,0,"0",0,0,75.24,7.601,94.75,NA,NA,NA,0,0,0,1,0,0,0,1,1,0,1,"1.3156163662676",0,1,0,0,1,0,0,0,1
"2016 Fall",1,0,0,0,"0",0,0,49.28,18.677,97.06,192,103,NA,0,0,0,1,0,0,0,0,0,0,13,"6.96043261765808",0,0,0,0,0,1,0,1,0
"2016 Fall",1,0,0,0,"0",0,0,57.349,40.5,59.1,33,8,NA,0,0,0,1,0,0,1,0,0,0,10,"2.46913580246914",0,1,0,0,0,0,0,0,0
"2016 Fall",1,0,0,1,"0",0,0,72.725,16.022,97.01,28,17,546,0,0,0,1,0,0,0,0,0,0,6,"3.7448508301086",0,1,0,1,0,1,0,0,0
"2016 Fall",1,1,1,1,"1",22.4,32.125,93.679,16.864,94.13,43,25,NA,0,0,0,1,1,1,0,0,0,1,11,"6.52277039848197",0,1,0,1,0,1,0,0,0
"2016 Fall",1,0,0,1,"0",0,0,58.392,26.739,94.06,47,18,626,0,0,0,1,0,0,0,1,1,0,3,"1.12195669247167",0,0,0,0,0,1,0,0,0
"2016 Fall",1,0,0,0,"0",0,0,49.155,14.363,75.27,17,12,NA,0,0,0,0,0,0,0,0,1,0,4,"2.78493350971246",0,1,0,0,0,0,0,0,0
"2016 Fall",1,0,1,2,"0",0,0,88.271,17.224,88.45,65,38,2257,0,0,0,0,0,0,0,1,1,0,4,"2.322340919647",0,0,0,0,1,0,1,0,0
"2016 Fall",1,0,0,0,"0",0,0,71.033,1.355,98.45,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,1,"7.38007380073801",0,1,0,1,0,1,0,0,0
"2016 Fall",1,0,0,0,"0",0,0,59.908,23.664,92.64,44,19,NA,0,0,0,0,0,0,0,0,1,0,10,"4.22582826233942",0,1,0,1,0,1,0,0,0
"2016 Fall",1,0,0,0,"0",0,0,43.127,56.467,47.14,37,7,NA,1,0,0,0,0,0,0,0,1,0,10,"1.77094586218499",0,1,0,0,0,0,1,0,0
"2016 Fall",1,0,0,0,"0",0,0,81.875,27.654,89.55,63,23,2017,0,0,0,0,0,0,0,0,1,0,13,"4.70094742171115",0,1,0,0,0,1,0,0,0
"2016 Fall",1,0,0,0,"0",0,0,48.625,35.681,82.2,NA,NA,NA,0,0,0,1,0,0,0,0,1,0,1,"0.280261203441608",0,1,0,1,0,1,0,0,0
"2016 Fall",1,0,0,0,"0",0,0,48.291,27.156,66.44,39,14,697,0,0,0,0,0,0,0,0,1,0,5,"1.84121372808956",0,1,0,0,0,0,0,0,0
"2016 Fall",1,0,0,0,"0",0,0,69.383,28.728,90.95,310,108,6335,0,0,0,1,0,0,0,0,1,0,26,"9.05040378724589",0,1,0,0,0,1,0,1,0
"2016 Fall",1,0,0,0,"0",0,0,33.795,3.711,14.77,NA,NA,NA,0,0,0,1,0,0,1,0,0,1,4,"10.7787658313123",0,1,0,0,0,0,0,0,1
"2016 Fall",1,1,0,1,"0",0,0,52.268,16.639,92.37,179,108,737,0,0,0,0,1,1,0,0,0,0,21,"12.620950778292",0,1,0,0,0,1,0,1,0
"2016 Fall",1,0,0,0,"1",23.34,34.847,79.123,13.073,96.65,58,44,996,0,0,0,1,0,0,0,0,0,1,8,"6.11948290369464",0,1,0,0,0,1,0,0,0
"2016 Fall",1,0,0,0,"0",0,0,72,0.802,97.01,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,"12.4688279301746",0,1,0,0,0,1,0,0,0
"2016 Fall",1,0,0,1,"0",0,43.616,36.337,2.735,97.92,4,15,NA,0,1,0,0,0,0,0,0,1,1,1,"3.6563071297989",0,1,0,0,0,0,1,0,0
"2016 Fall",1,0,0,1,"1",26.265,48.188,68.329,35.657,72.4,NA,NA,NA,0,0,0,1,0,0,0,0,1,1,1,"0.28044984154584",0,1,0,1,0,1,0,0,1
"2016 Fall",1,0,0,0,"0",0,0,50.185,12.425,93.48,1,1,NA,0,0,0,1,0,0,0,0,0,0,1,"0.804828973843058",0,0,0,0,0,0,0,0,1
"2016 Fall",1,0,0,0,"0",0,0,58.594,27.899,82.63,38,14,1201,0,0,0,0,0,0,0,1,1,0,3,"1.07530735868669",0,0,0,0,0,1,0,0,0
"2016 Fall",1,1,0,0,"0",0,0,44.011,2.634,95.82,7,27,205,1,0,0,1,1,1,0,0,1,0,3,"11.3895216400911",0,0,0,0,0,1,0,0,0
"2016 Fall",1,0,0,0,"0",0,0,76.253,38.543,75.45,NA,NA,NA,0,0,0,1,0,0,0,0,1,0,1,"0.259450483875152",0,1,0,0,0,0,0,0,1
"2016 Fall",1,1,0,1,"0",0,45.393,55.753,72.3,79.23,NA,NA,NA,0,0,0,1,1,1,1,0,1,1,2,"0.276625172890733",0,0,0,0,0,1,0,0,1
"2016 Fall",1,0,0,0,"0",0,0,68.239,24.933,88.2,107,43,1173,0,0,0,1,0,0,0,0,0,0,5,"2.00537440340111",0,1,0,0,0,1,0,0,0
"2016 Fall",1,0,0,0,"0",0,0,45.432,22.882,46.84,12,5,NA,0,0,0,1,0,0,1,0,0,1,6,"2.62214841360021",0,0,0,1,0,1,0,0,0
"2016 Fall",1,0,0,0,"0",0,0,45.66,42.928,55.12,73,17,NA,0,0,0,0,0,0,1,0,0,0,9,"2.09653373089825",0,1,0,0,0,0,0,0,0
"2016 Fall",1,0,0,0,"0",0,0,17.353,1.349,0.67,NA,NA,NA,0,0,0,1,0,0,1,0,0,0,1,"7.41289844329133",0,1,0,0,0,1,0,0,1
"2016 Fall",1,1,0,0,"1",11.265,19.748,NA,NA,NA,NA,NA,NA,0,0,0,1,1,1,0,0,1,1,1,NA,0,1,0,0,0,1,0,0,0
"2016 Fall",1,0,0,1,"0",0,46.462,57.052,53.96,77.26,NA,NA,NA,0,0,0,1,0,0,0,0,1,1,1,"0.185322461082283",0,1,0,0,0,0,0,0,1
"2016 Fall",1,0,0,0,"0",0,0,73.1,32.771,54.58,50,15,1468,0,0,0,0,0,0,1,0,0,0,7,"2.13603490891337",0,1,0,0,0,0,0,0,0
"2016 Fall",1,1,0,1,"1",26.6,36.205,51.078,1.526,93.64,1,7,230,0,1,0,1,0,1,0,1,1,1,2,"13.1061598951507",0,1,0,0,0,0,0,0,0
"2016 Fall",1,1,0,1,"1",24.77,39.322,43.396,48.382,52.95,NA,NA,NA,0,0,0,1,1,1,0,0,1,1,1,"0.206688437848787",0,1,0,1,0,1,0,0,1
