"Final.Status","ID","Year","ACT","GPA","Royal15","Distance.Mhd","Zip.Median.Income","Zip.Population","Zip.Pct.White","Zip.Alumni.Density","Music.Interest","Athletic.Interest","Legacy.Relationship","Gender.Indicator","Ethnicity.Indicator","Lutheran.Indicator","Religious.Indicator","ACT.High","ACT.Low","GPA.High","GPA.Low","Distance.High","Distance.Low"
0,"App ID-195159","2016 Fall",24,3.47,1,34.62,55000,389,0.9974,0.0129,1,1,0,1,0,0,0,0,1,0,0,0,1
0,"App ID-195238","2016 Fall",27,3.94,0,297.72,44531,393,0.9822,0.0011,0,1,0,0,0,1,1,0,0,1,0,0,0
1,"App ID-195259","2016 Fall",28,3.99,0,210.08,119858,30143,0.8417,0.0047,1,0,1,0,0,1,1,0,0,1,0,0,0
0,"App ID-195261","2016 Fall",26,3.75,0,94.45,51867,24208,0.9752,0.0091,0,0,0,1,0,0,0,0,0,0,0,0,0
0,"App ID-195350","2016 Fall",23,3.52,0,216.26,46360,3260,0.9856,9e-04,0,1,0,0,1,1,1,0,1,0,0,0,0
0,"App ID-195411","2016 Fall",29,3.99,0,284.04,70886,23643,0.9252,0.0015,0,0,0,0,0,0,0,0,0,1,0,0,0
0,"App ID-195415","2016 Fall",21,3.63,0,43.46,52268,16639,0.9237,0.0108,1,0,0,0,0,0,0,0,1,0,0,0,1
0,"App ID-195479","2016 Fall",31,4,1,73.7,49018,36448,0.906,0.0045,0,0,1,1,0,0,0,1,0,1,0,0,1
0,"App ID-195488","2016 Fall",25,3.86,1,126.89,37656,354,0.9859,0.0019,0,0,0,1,0,0,1,0,0,0,0,0,0
0,"App ID-195516","2016 Fall",28,3.93,0,66.17,61042,1250,0.9744,0.008,0,0,0,1,0,0,1,0,0,1,0,0,1
0,"App ID-195744","2016 Fall",22,3.49,0,216.72,58392,26739,0.9406,0.0018,0,0,0,0,0,0,0,0,1,0,0,0,0
1,"App ID-195786","2016 Fall",22,3.35,1,90.74,47855,12691,0.9344,0.0048,0,1,0,1,1,0,0,0,1,0,0,0,0
0,"App ID-195810","2016 Fall",22,3.4,1,213.48,60327,8790,0.9711,0.002,0,1,0,0,0,0,0,0,1,0,0,0,0
0,"App ID-195834","2016 Fall",21,3.98,0,63.37,51288,9464,0.8836,0.0042,1,0,0,0,0,1,1,0,1,1,0,0,1
0,"App ID-195950","2016 Fall",26,3.9,0,230.44,74441,3657,0.9467,8e-04,0,1,0,0,0,0,0,0,0,0,0,0,0
1,"App ID-196028","2016 Fall",27,4,0,73.7,49018,36448,0.906,0.0045,0,1,1,0,0,0,0,0,0,1,0,0,1
0,"App ID-196053","2016 Fall",19,3.25,0,144.49,51429,1044,0.978,0.0019,1,0,0,0,0,0,0,0,1,0,0,0,0
0,"App ID-196083","2016 Fall",18,3.43,1,224.26,57349,40500,0.591,8e-04,0,1,0,0,1,0,1,0,1,0,0,0,0
0,"App ID-196117","2016 Fall",27,3.84,0,41.36,53324,9050,0.9303,0.0044,0,1,1,0,0,0,0,0,0,0,0,0,1
1,"App ID-196120","2016 Fall",29,3.6,0,214.67,38873,5806,0.9638,5e-04,0,0,0,0,0,0,1,0,0,0,0,0,0
0,"App ID-196190","2016 Fall",27,3.49,0,1405.87,30520,16148,0.3317,1e-04,0,0,0,0,0,0,1,0,0,0,0,1,0
1,"App ID-196193","2016 Fall",22,3.27,0,208.42,73580,4677,0.9671,0.0024,0,1,0,1,0,1,1,0,1,0,0,0,0
0,"App ID-196196","2016 Fall",24,3.09,0,916.67,45965,14422,0.6472,4e-04,0,0,0,0,0,0,0,0,1,0,0,1,0
0,"App ID-196205","2016 Fall",24,3.83,1,3.65,66172,31429,0.9349,0.0193,0,0,1,1,0,1,1,0,1,0,0,0,1
1,"App ID-196207","2016 Fall",30,3.93,0,8.81,75000,2908,0.9409,0.0086,0,0,0,1,0,1,1,1,0,1,0,0,1
0,"App ID-196254","2016 Fall",24,2.88,0,0.64,53139,41737,0.9084,0.0228,0,0,0,0,0,0,1,0,1,0,1,0,1
1,"App ID-196259","2016 Fall",25,3.96,0,232.16,88246,33316,0.9112,0.002,0,0,0,0,0,1,1,0,0,1,0,0,0
0,"App ID-196263","2016 Fall",23,3.85,0,164.37,80027,5338,0.9811,0.0019,0,0,0,0,0,0,0,0,1,0,0,0,0
0,"App ID-196271","2016 Fall",31,3.64,0,780.85,46410,25711,0.9012,4e-04,0,0,0,1,0,0,0,1,0,0,0,1,0
0,"App ID-196314","2016 Fall",23,2.45,0,120.54,56063,4388,0.9667,0.0073,0,0,0,0,0,0,0,0,1,0,1,0,0
0,"App ID-196352","2016 Fall",25,3.76,0,194.95,59908,23664,0.9264,0.0019,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"App ID-196375","2016 Fall",29,4,0,179.03,75287,18758,0.952,0.002,0,0,0,0,0,0,0,0,0,1,0,0,0
1,"App ID-196382","2016 Fall",26,3.7,0,208.79,102603,16443,0.8942,0.0038,0,1,0,0,0,1,1,0,0,0,0,0,0
0,"App ID-196389","2016 Fall",27,3.08,1,211.4,57364,30550,0.7815,0.0026,0,0,0,0,0,1,1,0,0,0,0,0,0
0,"App ID-196390","2016 Fall",31,3.64,0,73.7,49018,36448,0.906,0.0045,0,0,0,1,0,0,0,1,0,0,0,0,1
0,"App ID-196392","2016 Fall",31,3.95,0,646.73,83138,30342,0.8519,2e-04,0,0,1,0,0,1,1,1,0,1,0,1,0
0,"App ID-196395","2016 Fall",17,2.78,0,199.77,81720,14728,0.942,0.0031,0,0,0,1,0,0,1,0,1,0,1,0,0
0,"App ID-196403","2016 Fall",24,3.92,1,446.81,59896,25865,0.9642,0,0,0,0,0,0,0,1,0,1,1,0,1,0
0,"App ID-196408","2016 Fall",24,3.37,0,200.43,77106,33811,0.8865,0.0026,0,1,0,1,0,0,0,0,1,0,0,0,0
0,"App ID-196410","2016 Fall",27,3.31,0,173.58,64278,4949,0.9913,0.0024,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"App ID-196416","2016 Fall",28,3.57,0,145.87,64278,10099,0.9377,0.0023,0,1,0,0,0,0,0,0,0,0,0,0,0
0,"App ID-196419","2016 Fall",21,3.46,0,951.92,44279,38256,0.8841,9e-04,0,0,0,0,0,0,0,0,1,0,0,1,0
0,"App ID-196433","2016 Fall",17,3.03,1,0.64,53139,41737,0.9084,0.0228,0,0,1,1,0,1,1,0,1,0,0,0,1
0,"App ID-196446","2015 Fall",31,3.82,0,1112.21,51604,83574,0.406,4e-04,0,0,0,1,0,0,0,1,0,0,0,1,0
0,"App ID-196453","2016 Fall",29,3.99,0,211.78,79174,42276,0.7615,0.0022,0,0,0,1,0,1,1,0,0,1,0,0,0
1,"App ID-196476","2016 Fall",26,3.63,0,391.88,59550,24952,0.9103,0.0035,1,0,0,1,0,0,0,0,0,0,0,1,0
0,"App ID-196563","2015 Fall",24,3.96,0,2.52,42616,48506,0.8627,0.0107,0,0,0,0,1,0,0,0,1,1,0,0,1
0,"App ID-196609","2016 Fall",25,3.55,0,203.16,87208,12892,0.8802,0.0054,0,0,0,1,0,1,1,0,0,0,0,0,0
1,"App ID-196612","2016 Fall",22,3.1,0,199.56,79123,13073,0.9665,0.0044,0,0,0,1,0,0,0,0,1,0,0,0,0
0,"App ID-196620","2016 Fall",24,2.98,0,51.75,49280,18677,0.9706,0.0103,0,0,0,0,0,0,0,0,1,0,1,0,1
0,"App ID-196623","2016 Fall",26,3.94,0,51.75,49280,18677,0.9706,0.0103,0,1,0,0,0,0,1,0,0,1,0,0,1
0,"App ID-196625","2016 Fall",28,3.63,0,225.52,80609,49911,0.838,0.0028,0,0,0,1,0,0,0,0,0,0,0,0,0
0,"App ID-196626","2016 Fall",34,3.84,0,221.03,97582,9075,0.9488,0.0037,0,0,0,1,0,1,1,1,0,0,0,0,0
0,"App ID-196627","2016 Fall",29,3.58,0,130.83,56184,1209,0.9818,0.005,1,0,0,0,0,0,0,0,0,0,0,0,0
1,"App ID-196628","2016 Fall",23,4.04,0,96.51,51458,3397,0.8958,0.0024,0,1,0,1,0,0,0,0,1,1,0,0,0
0,"App ID-196629","2016 Fall",24,4,0,73.7,49018,36448,0.906,0.0045,1,0,1,0,0,0,0,0,1,1,0,0,1
0,"App ID-196657","2016 Fall",26,3.85,0,61.26,66923,965,0.9762,0.0073,0,1,1,0,0,1,1,0,0,0,0,0,1
0,"App ID-196659","2016 Fall",21,3.72,0,151.82,35586,1412,0.8973,0.0014,0,1,0,1,1,0,1,0,1,0,0,0,0
0,"App ID-196662","2016 Fall",21,3.22,1,173.58,64278,4949,0.9913,0.0024,0,0,0,1,0,0,1,0,1,0,0,0,0
0,"App ID-196668","2016 Fall",19,3.31,1,203.24,43459,6232,0.9376,0.0013,0,0,0,0,0,0,0,0,1,0,0,0,0
1,"App ID-196672","2016 Fall",25,3.52,0,3.65,66172,31429,0.9349,0.0193,0,0,0,1,0,0,1,0,0,0,0,0,1
0,"App ID-196674","2016 Fall",26,3.14,0,261.03,51078,1526,0.9364,7e-04,1,0,0,1,0,0,0,0,0,0,0,0,0
0,"App ID-196803","2016 Fall",20,3.38,1,209.62,48291,27156,0.6644,0.0014,0,0,0,1,0,0,1,0,1,0,0,0,0
0,"App ID-196834","2016 Fall",29,3.8,0,207.09,48438,21123,0.9349,0.0017,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"App ID-196849","2016 Fall",19,2.8,1,1139.27,105582,10434,0.8488,1e-04,0,0,0,0,0,0,1,0,1,0,1,1,0
0,"App ID-196855","2016 Fall",19,3,1,181.05,69136,23214,0.9699,0.0036,0,0,0,0,0,1,1,0,1,0,0,0,0
1,"App ID-196857","2016 Fall",23,3.44,0,199.33,86788,23591,0.8855,0.0025,0,1,0,1,0,1,1,0,1,0,0,0,0
1,"App ID-196884","2016 Fall",30,3.93,0,147.88,64668,8021,0.99,0.0036,0,1,0,1,0,0,0,1,0,1,0,0,0
0,"App ID-196896","2016 Fall",22,3.53,1,405.16,56875,293,0.9215,5e-04,0,0,0,0,0,0,1,0,1,0,0,1,0
0,"App ID-196908","2016 Fall",22,2.57,1,504.05,22468,27426,0.027,2e-04,0,0,0,0,1,0,0,0,1,0,1,1,0
0,"App ID-196918","2016 Fall",23,2.74,0,199.77,81720,14728,0.942,0.0031,0,0,1,0,0,0,0,0,1,0,1,0,0
1,"App ID-196922","2016 Fall",30,4,0,209.93,81875,27654,0.8955,0.0023,1,0,0,0,0,0,0,1,0,1,0,0,0
1,"App ID-196928","2016 Fall",31,3.98,0,146.11,46132,22990,0.8633,0.006,1,0,0,0,1,1,1,1,0,1,0,0,0
0,"App ID-196935","2016 Fall",22,3.43,0,248.76,53636,12141,0.9795,0.0012,0,0,0,1,0,1,1,0,1,0,0,0,0
0,"App ID-197359","2016 Fall",26,3.83,0,204.35,44531,29623,0.6639,0.0016,1,0,0,1,1,0,1,0,0,0,0,0,0
0,"App ID-197378","2016 Fall",25,3.37,1,214.98,73438,1911,0.9451,5e-04,0,0,0,1,0,1,1,0,0,0,0,0,0
0,"App ID-197700","2016 Fall",20,3.62,1,359.52,49073,7030,0.8381,6e-04,0,0,0,0,0,1,1,0,1,0,0,1,0
1,"App ID-197803","2016 Fall",25,3.39,1,128.09,48178,29469,0.9582,0.0036,0,0,0,0,0,1,1,0,0,0,0,0,0
1,"App ID-197970","2016 Fall",33,3.97,0,203.3,73100,32771,0.5458,0.0015,1,0,0,1,0,1,1,1,0,1,0,0,0
1,"App ID-198567","2016 Fall",23,3.45,0,135.48,33325,3542,0.9526,8e-04,0,1,0,1,0,1,1,0,1,0,0,0,0
1,"App ID-199236","2016 Fall",19,3.16,0,51.9,40893,1905,0.9381,0.0152,0,1,0,0,0,1,1,0,1,0,0,0,1
0,"App ID-199596","2016 Fall",18,3.14,1,154.63,46796,20242,0.961,0.003,0,1,0,1,0,0,0,0,1,0,0,0,0
0,"App ID-199655","2016 Fall",18,3.78,0,386.62,87554,10681,0.9479,5e-04,0,0,0,0,0,0,0,0,1,0,0,1,0
0,"App ID-199824","2016 Fall",26,3.71,0,163.7,47222,1050,0.98,0.0048,0,0,0,0,0,1,1,0,0,0,0,0,0
0,"App ID-199959","2016 Fall",26,3.98,0,191.06,40516,4971,0.8636,0.0024,0,0,0,0,0,0,0,0,0,1,0,0,0
1,"App ID-200000","2016 Fall",28,3.69,0,233,82120,31257,0.951,0.0013,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"App ID-200492","2016 Fall",23,3.83,1,447.27,83654,2649,0.9517,4e-04,0,0,0,0,0,1,1,0,1,0,0,1,0
0,"App ID-201198","2016 Fall",17,3.32,0,503.75,30318,31116,0.3301,1e-04,0,0,0,0,0,1,1,0,1,0,0,1,0
0,"App ID-201380","2016 Fall",19,3.36,1,0.64,53139,41737,0.9084,0.0228,0,0,0,0,0,1,1,0,1,0,0,0,1
1,"App ID-201388","2016 Fall",23,3.71,0,189.02,77425,28439,0.9275,0.005,0,0,0,1,0,0,0,0,1,0,0,0,0
0,"App ID-201908","2016 Fall",32,3.64,0,391.56,101953,25740,0.9238,0,0,0,0,1,1,1,1,1,0,0,0,1,0
1,"App ID-202999","2016 Fall",20,3.47,0,229.22,65815,13531,0.8924,0.0018,0,0,1,0,0,0,0,0,1,0,0,0,0
0,"App ID-203180","2016 Fall",25,3.75,0,150.84,44773,25838,0.8779,0.0018,0,0,0,1,0,0,0,0,0,0,0,0,0
1,"App ID-203775","2016 Fall",29,3.75,0,365.65,44958,8420,0.9624,6e-04,1,0,0,1,0,1,1,0,0,0,0,1,0
1,"App ID-203824","2016 Fall",24,4.01,0,156.28,48182,5341,0.8884,0.0026,0,1,1,0,0,1,1,0,1,1,0,0,0
0,"App ID-203880","2016 Fall",23,3.15,1,492.49,61871,34409,0.9059,1e-04,0,0,0,0,1,1,1,0,1,0,0,1,0
1,"App ID-204213","2016 Fall",25,3.11,1,146.11,46132,22990,0.8633,0.006,1,0,0,1,1,1,1,0,0,0,0,0,0
0,"App ID-204324","2016 Fall",23,3.41,0,139.84,69477,5305,0.9904,0.0034,0,0,0,1,0,0,0,0,1,0,0,0,0
1,"App ID-204535","2016 Fall",22,2.94,0,225.68,67425,12500,0.8366,0.0022,0,0,0,0,0,1,1,0,1,0,1,0,0
1,"App ID-204537","2016 Fall",21,3.05,0,97.23,51786,6955,0.9159,0.0049,0,0,1,0,0,1,1,0,1,0,0,0,0
0,"App ID-204538","2016 Fall",28,3.65,0,728.82,57346,15210,0.9605,7e-04,0,0,0,0,0,0,0,0,0,0,0,1,0
0,"App ID-204544","2016 Fall",27,3.51,0,246.96,77813,1056,0.9792,0.0019,0,0,0,1,0,0,0,0,0,0,0,0,0
0,"App ID-204546","2016 Fall",29,3.98,0,137.73,60035,3011,0.9738,0.0019,0,1,0,1,0,0,1,0,0,1,0,0,0
0,"App ID-204554","2016 Fall",21,3.68,0,164.47,55662,1775,0.9572,0.0068,1,0,0,0,0,0,0,0,1,0,0,0,0
1,"App ID-204556","2016 Fall",24,3.14,0,207.49,78141,25954,0.9145,0.0033,1,1,0,0,0,0,0,0,1,0,0,0,0
0,"App ID-204580","2016 Fall",33,4,0,3.65,66172,31429,0.9349,0.0193,0,1,0,0,0,0,0,1,0,1,0,0,1
0,"App ID-204595","2016 Fall",22,3.21,0,559.36,90451,39678,0.7491,9e-04,0,0,0,1,0,0,0,0,1,0,0,1,0
0,"App ID-204599","2016 Fall",30,3.99,0,76.91,44688,2243,0.9657,0.008,1,0,1,0,0,1,1,1,0,1,0,0,0
1,"App ID-204605","2016 Fall",29,4,0,189.02,77425,28439,0.9275,0.005,1,1,0,1,0,0,1,0,0,1,0,0,0
0,"App ID-204606","2016 Fall",22,3.06,1,61.09,73333,469,0.9915,0.0043,0,1,0,1,0,1,1,0,1,0,0,0,1
0,"App ID-204607","2016 Fall",28,4,1,115.49,42316,1901,0.9579,0.0047,0,1,0,1,0,0,0,0,0,1,0,0,0
1,"App ID-204609","2016 Fall",31,3.89,0,221.24,65126,44656,0.736,0.0019,0,0,1,1,0,0,1,1,0,0,0,0,0
0,"App ID-204615","2016 Fall",32,3.37,1,225.52,80609,49911,0.838,0.0028,0,0,0,0,0,0,0,1,0,0,0,0,0
0,"App ID-204622","2016 Fall",27,3.97,0,211.85,72582,6845,0.9722,0.0015,0,0,0,0,0,0,1,0,0,1,0,0,0
1,"App ID-204623","2016 Fall",30,3.98,0,2.52,42616,48506,0.8627,0.0107,0,1,1,0,0,0,1,1,0,1,0,0,1
0,"App ID-204629","2016 Fall",28,3.81,1,147.88,64668,8021,0.99,0.0036,0,0,0,0,0,0,1,0,0,0,0,0,0
1,"App ID-204632","2016 Fall",29,3.96,0,226.85,63350,21794,0.842,0.002,0,0,0,0,0,1,1,0,0,1,0,0,0
1,"App ID-204634","2016 Fall",27,3.34,0,0.64,53139,41737,0.9084,0.0228,0,0,0,0,0,0,1,0,0,0,0,0,1
0,"App ID-204650","2016 Fall",29,3.89,1,232.16,88246,33316,0.9112,0.002,1,0,0,1,1,0,1,0,0,0,0,0,0
1,"App ID-204654","2016 Fall",22,3.74,0,200.43,77106,33811,0.8865,0.0026,1,0,0,0,0,1,1,0,1,0,0,0,0
0,"App ID-204661","2016 Fall",24,3.82,0,82.44,38344,6794,0.9703,0.0059,0,0,0,0,0,0,0,0,1,0,0,0,0
0,"App ID-204664","2016 Fall",25,2.93,1,201.96,71158,27864,0.8703,0.0015,1,0,0,1,0,0,1,0,0,0,1,0,0
0,"App ID-204666","2016 Fall",23,3.91,0,202.67,50020,16754,0.8314,0.0012,0,0,0,0,0,0,0,0,1,1,0,0,0
0,"App ID-204669","2016 Fall",27,3.24,0,227.98,101206,48915,0.9163,0.0033,0,1,0,1,0,0,0,0,0,0,0,0,0
1,"App ID-204670","2016 Fall",19,3.27,1,22.18,59565,3706,0.9617,0.013,0,0,0,0,0,0,1,0,1,0,0,0,1
0,"App ID-204671","2016 Fall",30,3.91,0,225.52,80609,49911,0.838,0.0028,0,0,0,0,0,0,1,1,0,1,0,0,0
0,"App ID-204675","2016 Fall",25,3.78,0,97.23,51786,6955,0.9159,0.0049,0,0,0,0,0,0,1,0,0,0,0,0,0
1,"App ID-204683","2015 Fall",26,3.81,0,216.63,70113,17785,0.8473,0.0033,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"App ID-204690","2016 Fall",21,3.51,0,0.64,53139,41737,0.9084,0.0228,0,0,0,1,0,1,1,0,1,0,0,0,1
0,"App ID-204691","2016 Fall",30,3.97,0,211.78,79174,42276,0.7615,0.0022,0,0,0,0,0,0,1,1,0,1,0,0,0
1,"App ID-204697","2016 Fall",23,3.66,0,204.46,105997,17056,0.9698,0.004,0,1,0,1,0,0,0,0,1,0,0,0,0
0,"App ID-204703","2016 Fall",22,3.5,0,505.61,33731,21509,0.9333,0,0,0,0,0,0,1,1,0,1,0,0,1,0
0,"App ID-204707","2016 Fall",31,4.18,0,167.76,67734,46812,0.9024,0.0021,1,0,0,0,0,0,0,1,0,1,0,0,0
1,"App ID-204713","2016 Fall",31,3.99,0,0.64,53139,41737,0.9084,0.0228,0,1,0,1,0,1,1,1,0,1,0,0,1
0,"App ID-204719","2016 Fall",31,2.73,0,1315.14,69736,46381,0.897,6e-04,0,0,1,1,0,0,0,1,0,0,1,1,0
0,"App ID-204724","2016 Fall",24,3.21,0,141.46,64655,4841,0.9831,0.0103,1,0,0,0,0,0,1,0,1,0,0,0,0
0,"App ID-204725","2016 Fall",18,2.91,0,439.32,57004,7572,0.9472,0.0013,0,0,0,0,0,0,0,0,1,0,1,1,0
1,"App ID-204726","2016 Fall",24,3.03,0,222.81,72969,30760,0.7873,0.0026,0,0,0,1,0,1,1,0,1,0,0,0,0
1,"App ID-204734","2016 Fall",32,4,0,51.75,49280,18677,0.9706,0.0103,1,1,1,1,0,0,1,1,0,1,0,0,1
1,"App ID-204738","2016 Fall",29,3.74,0,169.07,63333,88,1,0.002,1,0,0,0,0,0,0,0,0,0,0,0,0
0,"App ID-204745","2016 Fall",22,2.96,0,729.66,53861,21238,0.2015,4e-04,0,0,0,1,1,0,0,0,1,0,1,1,0
0,"App ID-204747","2016 Fall",18,3.91,0,179.03,75287,18758,0.952,0.002,0,0,0,0,0,0,0,0,1,1,0,0,0
0,"App ID-204750","2016 Fall",20,3.03,0,204.46,105997,17056,0.9698,0.004,0,0,1,1,0,0,0,0,1,0,0,0,0
1,"App ID-204751","2016 Fall",28,3.76,0,170.46,57636,4421,0.9851,0.0045,0,0,1,1,0,1,1,0,0,0,0,0,0
0,"App ID-204759","2016 Fall",29,3.99,0,160.87,53723,9681,0.9721,0.0052,0,0,1,1,0,1,1,0,0,1,0,0,0
1,"App ID-204760","2016 Fall",26,3.87,1,152.83,52693,32895,0.849,0.0019,0,0,0,0,0,1,1,0,0,0,0,0,0
0,"App ID-204765","2016 Fall",22,2.81,0,84.98,47375,1151,0.987,0.0026,0,1,0,0,0,0,1,0,1,0,1,0,0
1,"App ID-204803","2016 Fall",30,3.61,0,187.44,93679,16864,0.9413,0.0025,0,1,0,1,0,0,0,1,0,0,0,0,0
0,"App ID-204908","2016 Fall",23,3.59,0,283.49,65126,53242,0.8189,0.0021,0,0,0,1,1,0,0,0,1,0,0,0,0
0,"App ID-204916","2016 Fall",26,4,0,189.73,57549,28730,0.9447,0.0033,0,0,0,0,0,0,1,0,0,1,0,0,0
0,"App ID-204923","2016 Fall",21,3.24,1,446.81,59896,25865,0.9642,0,0,0,0,1,0,0,1,0,1,0,0,1,0
0,"App ID-204958","2016 Fall",30,4,1,196.37,67500,121,0.9752,0.0025,0,0,0,0,0,0,1,1,0,1,0,0,0
0,"App ID-204963","2016 Fall",31,4,1,244.04,58200,16574,0.852,7e-04,0,0,0,0,0,0,1,1,0,1,0,0,0
0,"App ID-204977","2016 Fall",28,3.93,1,260.5,73333,989,0.9484,0.001,1,0,0,0,0,0,1,0,0,1,0,0,0
0,"App ID-204999","2016 Fall",24,3.49,0,6.17,69383,28728,0.9095,0.0108,0,0,1,0,0,1,1,0,1,0,0,0,1
1,"App ID-205011","2016 Fall",26,3.16,0,51.75,49280,18677,0.9706,0.0103,0,0,0,1,0,0,1,0,0,0,0,0,1
1,"App ID-205027","2016 Fall",27,3.51,0,3.65,66172,31429,0.9349,0.0193,0,0,1,0,0,0,1,0,0,0,0,0,1
0,"App ID-205030","2016 Fall",29,3.7,0,231.24,59167,31844,0.9025,0.0016,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"App ID-205039","2016 Fall",20,3.16,0,809.27,53659,7677,0.9776,9e-04,0,0,0,0,1,0,0,0,1,0,0,1,0
1,"App ID-205045","2016 Fall",29,3.61,0,167.76,67734,46812,0.9024,0.0021,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"App ID-205047","2016 Fall",25,3.1,1,181.05,69136,23214,0.9699,0.0036,1,0,0,1,0,0,1,0,0,0,0,0,0
0,"App ID-205058","2016 Fall",20,2.87,0,0.64,53139,41737,0.9084,0.0228,0,0,0,0,0,0,0,0,1,0,1,0,1
1,"App ID-205060","2016 Fall",25,3.74,0,218.74,61624,24393,0.7895,0.0021,0,0,1,0,0,0,0,0,0,0,0,0,0
0,"App ID-205074","2016 Fall",22,3.51,0,284.09,69383,8852,0.9432,0.0015,0,0,0,0,0,0,1,0,1,0,0,0,0
0,"App ID-205182","2016 Fall",23,3.56,0,2.52,42616,48506,0.8627,0.0107,0,0,0,0,0,0,0,0,1,0,0,0,1
0,"App ID-205215","2016 Fall",27,3.88,1,623.85,61659,35764,0.8636,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,"App ID-205227","2016 Fall",22,3.55,1,1226.15,59325,56326,0.8049,4e-04,0,0,0,0,0,0,1,0,1,0,0,1,0
0,"App ID-205253","2016 Fall",19,3.08,0,1435.06,77152,42029,0.7209,1e-04,0,0,0,0,1,0,0,0,1,0,0,1,0
0,"App ID-205259","2016 Fall",25,3.2,1,240.29,68239,24933,0.882,0.0043,1,0,0,0,0,0,0,0,0,0,0,0,0
0,"App ID-205262","2016 Fall",23,3.99,0,220.11,52092,32153,0.7625,0.001,0,0,0,0,1,0,0,0,1,1,0,0,0
0,"App ID-205283","2016 Fall",20,3.65,1,1191.83,47334,37116,0.5481,3e-04,0,1,0,1,1,0,1,0,1,0,0,1,0
0,"App ID-205310","2016 Fall",33,3.91,0,187.44,93679,16864,0.9413,0.0025,0,0,0,0,0,1,1,1,0,1,0,0,0
0,"App ID-205314","2016 Fall",19,3.62,1,0.64,53139,41737,0.9084,0.0228,0,0,0,0,0,0,1,0,1,0,0,0,1
1,"App ID-205315","2016 Fall",24,2.99,0,199.56,79123,13073,0.9665,0.0044,0,0,0,1,0,0,0,0,1,0,1,0,0
0,"App ID-205322","2016 Fall",23,3.7,0,210.83,75591,30452,0.8681,0.004,0,0,0,0,0,1,1,0,1,0,0,0,0
0,"App ID-205323","2016 Fall",19,3.14,0,208.82,80338,11374,0.9546,7e-04,0,0,0,1,0,0,0,0,1,0,0,0,0
0,"App ID-205455","2016 Fall",33,3.73,1,225.52,80609,49911,0.838,0.0028,1,0,1,1,0,0,0,1,0,0,0,0,0
0,"App ID-205607","2016 Fall",23,3.51,1,200.45,92392,46901,0.9383,0.0024,0,0,0,0,0,1,1,0,1,0,0,0,0
0,"App ID-205906","2016 Fall",17,3.2,1,686.49,51109,32666,0.9381,0.001,0,0,0,0,0,0,0,0,1,0,0,1,0
0,"App ID-205925","2016 Fall",29,3.22,0,94.45,51867,24208,0.9752,0.0091,0,1,0,1,0,0,0,0,0,0,0,0,0
0,"App ID-205952","2016 Fall",27,3.96,1,237.21,77528,6721,0.9528,7e-04,1,0,0,0,0,0,1,0,0,1,0,0,0
0,"App ID-206203","2016 Fall",23,3.01,1,366.47,39598,44046,0.7629,3e-04,0,0,0,0,0,0,0,0,1,0,0,1,0
0,"App ID-206296","2016 Fall",20,3.24,1,722.29,38879,2462,0.9586,8e-04,0,0,0,1,0,0,1,0,1,0,0,1,0
0,"App ID-206520","2016 Fall",24,3.01,1,164.37,80027,5338,0.9811,0.0019,0,0,0,1,0,0,0,0,1,0,0,0,0
1,"App ID-206663","2016 Fall",21,3.46,1,89.8,50063,1331,0.994,0.0068,0,1,0,1,0,0,1,0,1,0,0,0,0
0,"App ID-206894","2016 Fall",24,3.66,0,189.52,80114,8852,0.9763,0.0035,0,0,0,1,0,0,0,0,1,0,0,0,0
0,"App ID-206919","2016 Fall",29,3.19,1,307.84,61875,3057,0.8348,0.001,0,0,0,1,0,0,0,0,0,0,0,1,0
0,"App ID-206940","2016 Fall",20,2.74,1,227.98,101206,48915,0.9163,0.0033,0,0,0,1,0,0,1,0,1,0,1,0,0
0,"App ID-207094","2016 Fall",27,2.93,1,222.81,72969,30760,0.7873,0.0026,0,0,0,0,0,1,1,0,0,0,1,0,0
0,"App ID-207241","2016 Fall",24,3.06,1,229.56,63410,7109,0.9412,6e-04,0,0,0,1,0,0,0,0,1,0,0,0,0
0,"App ID-207247","2016 Fall",21,2.8,1,43.46,52268,16639,0.9237,0.0108,0,0,0,0,0,0,0,0,1,0,1,0,1
1,"App ID-207334","2016 Fall",26,3.43,1,202.96,95739,15304,0.9379,0.0035,0,0,0,0,0,0,1,0,0,0,0,0,0
1,"App ID-207362","2016 Fall",26,3.27,0,211.78,79174,42276,0.7615,0.0022,0,0,0,0,0,0,1,0,0,0,0,0,0
0,"App ID-207385","2016 Fall",20,3.11,0,201.96,79639,10529,0.5045,0.0013,0,1,0,0,1,0,1,0,1,0,0,0,0
0,"App ID-207438","2016 Fall",22,3.85,1,269.51,43824,1560,0.9404,9e-04,0,0,0,0,0,0,1,0,1,0,0,0,0
0,"App ID-207931","2016 Fall",21,3.31,1,94.45,51867,24208,0.9752,0.0091,0,1,0,0,0,1,1,0,1,0,0,0,0
