"Active Application Record","Campus Visit Date/Time","Visit Date","Campus Visit: Record Type"
"App ID-239725","3/12/2016 8:30 AM","3/12/2016","Cobber Countdown"
"App ID-239725","4/2/2016 11:00 AM","4/2/2016","Daily Campus Visit"
"App ID-239754","3/14/2016 8:30 AM","3/14/2016","Daily Campus Visit"
"App ID-239760","7/17/2015 10:30 AM","7/17/2015","Daily Campus Visit"
"App ID-239760","11/8/2015 10:00 AM","11/8/2015","Road Trip"
"App ID-239865","4/8/2016 4:00 PM","4/8/2016","Cobber Countdown"
"App ID-239890","4/9/2016 8:30 AM","4/9/2016","Cobber Countdown"
"App ID-239896","1/18/2016 2:00 PM","1/18/2016","Daily Campus Visit"
"App ID-239904","1/22/2016 8:45 AM","1/22/2016","Presidential Distinction Scholarship"
"App ID-239911","4/8/2016 4:00 PM","4/8/2016","Cobber Countdown"
"App ID-239917","2/3/2016 2:30 PM","2/3/2016","Daily Campus Visit"
"App ID-239923","4/8/2016 4:00 PM","4/8/2016","Cobber Countdown"
"App ID-239928","2/15/2016 12:30 PM","2/15/2016","Daily Campus Visit"
"App ID-239933","4/8/2016 4:30 PM","4/8/2016","Cobber Countdown"
"App ID-240041","4/8/2016 4:00 PM","4/8/2016","Cobber Countdown"
"App ID-240041","2/14/2016 4:00 PM","2/14/2016","Music Performance Scholarship"
"App ID-240051","1/23/2016 9:00 AM","1/23/2016","Football Visit"
"App ID-240062","1/22/2016 8:45 AM","1/22/2016","Presidential Distinction Scholarship"
"App ID-240062","12/11/2015 9:30 AM","12/11/2015","Daily Campus Visit"
"App ID-240062","4/9/2016 8:30 AM","4/9/2016","Cobber Countdown"
"App ID-240063","4/8/2016 4:00 PM","4/8/2016","Cobber Countdown"
"App ID-240063","2/2/2016 10:00 AM","2/2/2016","Daily Campus Visit"
"App ID-240091","1/22/2016 12:00 PM","1/22/2016","Daily Campus Visit"
"App ID-240099","2/1/2016 8:30 AM","2/1/2016","Football Visit"
"App ID-240099","3/12/2016 8:30 AM","3/12/2016","Cobber Countdown"
"App ID-240099","1/25/2016 8:00 AM","1/25/2016","Daily Campus Visit"
"App ID-240100","2/14/2016 4:00 PM","2/14/2016","Music Performance Scholarship"
"App ID-240100","2/15/2016 8:45 AM","2/15/2016","Presidential Distinction Scholarship"
"App ID-240109","1/18/2016 8:30 AM","1/18/2016","Football Visit"
"App ID-240122","2/8/2016 8:45 AM","2/8/2016","Presidential Distinction Scholarship"
"App ID-240122","1/9/2016 11:00 AM","1/9/2016","Daily Campus Visit"
"App ID-240122","4/8/2016 4:00 PM","4/8/2016","Cobber Countdown"
"App ID-240154","2/14/2016 4:00 PM","2/14/2016","Music Performance Scholarship"
"App ID-240205","12/12/2015 11:00 AM","12/12/2015","Daily Campus Visit"
"App ID-240207","1/4/2016 9:00 AM","1/4/2016","Daily Campus Visit"
"App ID-240207","12/14/2015 12:00 PM","12/14/2015","Daily Campus Visit"
"App ID-240208","12/23/2015 11:00 AM","12/23/2015","Daily Campus Visit"
"App ID-240208","2/8/2016 8:45 AM","2/8/2016","Presidential Distinction Scholarship"
"App ID-240232","4/9/2016 8:30 AM","4/9/2016","Cobber Countdown"
"App ID-240232","4/8/2016 8:30 AM","4/8/2016","Cobber Countdown"
"App ID-240245","3/11/2016 9:30 AM","3/11/2016","Daily Campus Visit"
"App ID-240327","3/24/2016 2:00 PM","3/24/2016","Daily Campus Visit"
"App ID-240333","1/18/2016 2:00 PM","1/18/2016","Daily Campus Visit"
"App ID-240333","4/9/2016 8:30 AM","4/9/2016","Cobber Countdown"
"App ID-240340","3/11/2016 4:00 PM","3/11/2016","Cobber Countdown"
"App ID-240353","11/23/2015 10:00 AM","11/23/2015","Daily Campus Visit"
"App ID-240353","11/30/2015 8:30 AM","11/30/2015","Daily Campus Visit"
"App ID-240449","3/28/2016 9:00 AM","3/28/2016","Daily Campus Visit"
"App ID-240461","8/28/2015 9:00 AM","8/28/2015","Daily Campus Visit"
"App ID-240467","3/9/2016 9:00 AM","3/9/2016","Daily Campus Visit"
"App ID-240467","3/12/2016 8:30 AM","3/12/2016","Cobber Countdown"
"App ID-240472","3/11/2016 4:00 PM","3/11/2016","Cobber Countdown"
"App ID-240476","1/23/2016 9:00 AM","1/23/2016","Football Visit"
"App ID-240491","1/27/2016 12:00 PM","1/27/2016","Daily Campus Visit"
"App ID-240497","2/1/2016 1:30 PM","2/1/2016","Presidential Distinction Scholarship"
"App ID-240497","12/18/2015 12:30 PM","12/18/2015","Daily Campus Visit"
"App ID-240510","12/11/2015 11:00 AM","12/11/2015","Daily Campus Visit"
"App ID-240513","4/1/2016 1:00 PM","4/1/2016","Daily Campus Visit"
"App ID-240517","12/31/2015 9:00 AM","12/31/2015","Daily Campus Visit"
"App ID-240519","12/29/2015 11:00 AM","12/29/2015","Daily Campus Visit"
"App ID-240523","12/29/2015 10:30 AM","12/29/2015","Daily Campus Visit"
"App ID-240526","11/19/2015 2:30 PM","11/19/2015","Daily Campus Visit"
"App ID-240526","11/6/2015 10:00 AM","11/6/2015","Daily Campus Visit"
"App ID-240538","4/16/2016 11:00 AM","4/16/2016","Daily Campus Visit"
"App ID-240547","2/8/2016 8:45 AM","2/8/2016","Presidential Distinction Scholarship"
"App ID-240547","1/25/2016 8:30 AM","1/25/2016","Daily Campus Visit"
"App ID-240547","2/1/2016 8:30 AM","2/1/2016","Football Visit"
"App ID-240575","1/23/2016 9:00 AM","1/23/2016","Daily Campus Visit"
"App ID-240610","1/18/2016 10:00 AM","1/18/2016","Football Visit"
"App ID-240615","6/23/2016 9:00 AM","6/23/2016","MPCW"
"App ID-240616","1/29/2016 12:00 PM","1/29/2016","Daily Campus Visit"
"App ID-240621","1/18/2016 11:30 AM","1/18/2016","Daily Campus Visit"
"App ID-240669","4/8/2016 4:00 PM","4/8/2016","Cobber Countdown"
"App ID-240669","2/1/2016 11:30 AM","2/1/2016","Visual Arts Scholarship"
"App ID-240670","4/15/2016 9:00 AM","4/15/2016","Daily Campus Visit"
"App ID-240674","1/11/2016 12:00 PM","1/11/2016","Daily Campus Visit"
"App ID-240698","1/23/2016 9:00 AM","1/23/2016","Daily Campus Visit"
"App ID-240711","2/8/2016 8:45 AM","2/8/2016","Presidential Distinction Scholarship"
"App ID-240711","4/9/2016 8:30 AM","4/9/2016","Cobber Countdown"
"App ID-240711","12/17/2015 11:30 AM","12/17/2015","Daily Campus Visit"
"App ID-240711","2/15/2016 9:00 AM","2/15/2016","Presidential Distinction Scholarship"
"App ID-240714","12/21/2015 9:00 AM","12/21/2015","Daily Campus Visit"
"App ID-240716","12/16/2015 12:00 PM","12/16/2015","Daily Campus Visit"
"App ID-240720","1/9/2016 11:00 AM","1/9/2016","Daily Campus Visit"
"App ID-240721","5/4/2016 2:00 PM","5/4/2016","Daily Campus Visit"
"App ID-240771","3/15/2016 1:00 PM","3/15/2016","Daily Campus Visit"
"App ID-240773","2/14/2016 4:00 PM","2/14/2016","Music Performance Scholarship"
"App ID-240773","4/8/2016 4:00 PM","4/8/2016","Cobber Countdown"
"App ID-240773","8/8/2014 9:00 AM","8/8/2014","August Visit Day"
"App ID-240778","3/12/2016 11:00 AM","3/12/2016","Daily Campus Visit"
"App ID-240807","4/9/2016 8:30 AM","4/9/2016","Cobber Countdown"
"App ID-240807","1/26/2016 9:47 AM","1/26/2016","Daily Campus Visit"
"App ID-240814","4/8/2016 9:00 AM","4/8/2016","Daily Campus Visit"
"App ID-240886","2/22/2016 10:00 AM","2/22/2016","Daily Campus Visit"
"App ID-240893","2/8/2016 8:45 AM","2/8/2016","Presidential Distinction Scholarship"
"App ID-240893","3/11/2016 4:00 PM","3/11/2016","Cobber Countdown"
"App ID-240893","1/7/2016 10:00 AM","1/7/2016","Daily Campus Visit"
"App ID-240898","1/30/2016 9:15 AM","1/30/2016","Football Visit"
"App ID-240902","1/18/2016 10:00 AM","1/18/2016","Football Visit"
"App ID-240912","1/20/2016 9:00 AM","1/20/2016","Daily Campus Visit"
"App ID-240924","1/18/2016 8:45 AM","1/18/2016","Football Visit"
"App ID-240942","1/4/2016 12:00 PM","1/4/2016","Daily Campus Visit"
"App ID-240948","3/14/2016 9:00 AM","3/14/2016","Daily Campus Visit"
"App ID-240959","2/26/2016 2:30 PM","2/26/2016","Daily Campus Visit"
"App ID-240962","1/29/2016 12:00 PM","1/29/2016","Daily Campus Visit"
"App ID-241053","3/19/2016 11:00 AM","3/19/2016","Daily Campus Visit"
"App ID-241060","2/15/2016 10:15 AM","2/15/2016","Presidential Distinction Scholarship"
"App ID-241060","11/9/2015 8:30 AM","11/9/2015","Daily Campus Visit"
"App ID-241060","2/14/2016 4:00 PM","2/14/2016","Music Performance Scholarship"
"App ID-241065","4/15/2016 9:00 AM","4/15/2016","Daily Campus Visit"
"App ID-241065","1/19/2016 9:00 AM","1/19/2016","Daily Campus Visit"
"App ID-244327","2/1/2016 8:45 AM","2/1/2016","Presidential Distinction Scholarship"
"App ID-244333","4/28/2016 10:00 AM","4/28/2016","Daily Campus Visit"
"App ID-244334","1/18/2016 12:00 PM","1/18/2016","Daily Campus Visit"
"App ID-244347","4/13/2016 11:00 AM","4/13/2016","Daily Campus Visit"
"App ID-244349","1/29/2016 12:00 PM","1/29/2016","Daily Campus Visit"
"App ID-244351","2/14/2016 1:18 PM","2/14/2016","Music Performance Scholarship"
"App ID-244352","12/4/2015 11:45 AM","12/4/2015","Daily Campus Visit"
"App ID-244353","3/18/2016 10:00 AM","3/18/2016","Daily Campus Visit"
"App ID-244404","3/11/2016 10:30 AM","3/11/2016","Daily Campus Visit"
"App ID-244411","10/22/2015 9:00 AM","10/22/2015","Daily Campus Visit"
"App ID-244413","1/5/2016 9:00 AM","1/5/2016","Daily Campus Visit"
"App ID-244418","1/6/2016 9:00 AM","1/6/2016","Daily Campus Visit"
"App ID-244427","1/6/2016 9:00 AM","1/6/2016","Daily Campus Visit"
"App ID-244441","2/13/2014 10:00 AM","2/13/2014","Daily Campus Visit"
"App ID-244522","3/18/2016 3:15 PM","3/18/2016","Daily Campus Visit"
"App ID-244524","2/6/2016 9:00 AM","2/6/2016","Daily Campus Visit"
"App ID-244535","2/12/2016 1:00 PM","2/12/2016","Daily Campus Visit"
"App ID-244560","4/8/2016 4:00 PM","4/8/2016","Cobber Countdown"
"App ID-244575","2/2/2016 11:00 AM","2/2/2016","Daily Campus Visit"
"App ID-244575","4/8/2016 4:00 PM","4/8/2016","Cobber Countdown"
"App ID-244575","2/17/2016 10:30 AM","2/17/2016","Daily Campus Visit"
"App ID-244576","1/5/2016 9:00 AM","1/5/2016","Daily Campus Visit"
"App ID-244593","1/18/2016 9:00 AM","1/18/2016","Football Visit"
"App ID-244602","1/4/2016 2:00 PM","1/4/2016","Daily Campus Visit"
"App ID-244605","1/6/2016 9:00 AM","1/6/2016","Daily Campus Visit"
"App ID-244606","1/30/2016 2:00 PM","1/30/2016","Group Visit"
"App ID-244611","8/4/2014 10:30 AM","8/4/2014","Daily Campus Visit"
"App ID-244611","4/13/2014 4:00 PM","4/13/2014","Daily Campus Visit"
"App ID-244611","2/14/2016 4:00 PM","2/14/2016","Music Performance Scholarship"
"App ID-244612","3/25/2016 9:00 AM","3/25/2016","Daily Campus Visit"
"App ID-244617","7/14/2014 9:30 AM","7/14/2014","July Visit Day"
"App ID-244617","1/16/2015 2:30 PM","1/16/2015","Daily Campus Visit"
"App ID-244617","","12/5/2015","Christmas Concerts"
"App ID-244617","1/18/2016 1:00 PM","1/18/2016","Daily Campus Visit"
"App ID-244618","1/13/2016 12:30 PM","1/13/2016","Daily Campus Visit"
"App ID-244618","1/6/2016 12:30 PM","1/6/2016","Daily Campus Visit"
"App ID-244619","1/15/2016 12:00 PM","1/15/2016","Football Visit"
"App ID-244620","1/15/2016 2:30 PM","1/15/2016","Daily Campus Visit"
"App ID-244652","1/25/2016 11:00 AM","1/25/2016","Daily Campus Visit"
"App ID-244653","1/18/2016 9:00 AM","1/18/2016","Football Visit"
"App ID-244654","1/19/2015 9:00 AM","1/19/2015","Daily Campus Visit"
"App ID-244654","4/29/2015 11:00 AM","4/29/2015","Daily Campus Visit"
"App ID-244655","1/27/2016 12:00 PM","1/27/2016","Daily Campus Visit"
"App ID-244663","1/6/2016 12:00 PM","1/6/2016","Daily Campus Visit"
"App ID-244674","1/18/2016 10:00 AM","1/18/2016","Daily Campus Visit"
"App ID-244675","1/18/2016 10:30 AM","1/18/2016","Visit Day: MLK Jr"
"App ID-244675","1/15/2016 11:00 AM","1/15/2016","Daily Campus Visit"
"App ID-244680","2/8/2016 1:25 PM","2/8/2016","Presidential Distinction Scholarship"
"App ID-244680","1/20/2016 9:00 AM","1/20/2016","Daily Campus Visit"
"App ID-244680","3/11/2016 4:00 PM","3/11/2016","Cobber Countdown"
"App ID-244723","6/14/2016 2:00 PM","6/14/2016","Daily Campus Visit"
"App ID-244906","4/9/2016 8:30 AM","4/9/2016","Cobber Countdown"
"App ID-244906","2/15/2016 2:00 PM","2/15/2016","Daily Campus Visit"
"App ID-244906","4/16/2016 9:00 AM","4/16/2016","Daily Campus Visit"
"App ID-245119","2/15/2016 9:00 AM","2/15/2016","Daily Campus Visit"
"App ID-245248","8/8/2014 12:00 PM","8/8/2014","August Visit Day"
"App ID-245651","3/20/2016 2:30 PM","3/20/2016","Special Event"
"App ID-245651","1/23/2016 11:00 AM","1/23/2016","Daily Campus Visit"
"App ID-246552","2/14/2016 1:49 PM","2/14/2016","Music Performance Scholarship"
"App ID-246552","1/29/2016 8:45 AM","1/29/2016","Presidential Distinction Scholarship"
"App ID-246578","1/25/2016 8:30 AM","1/25/2016","Daily Campus Visit"
"App ID-246580","2/7/2016 10:45 AM","2/7/2016","Speech and Debate Scholarship"
"App ID-246580","2/1/2016 8:45 AM","2/1/2016","Presidential Distinction Scholarship"
"App ID-246580","3/6/2016 10:45 AM","3/6/2016","Speech and Debate Scholarship"
"App ID-246583","5/4/2016 2:00 PM","5/4/2016","Daily Campus Visit"
"App ID-246585","2/1/2016 8:45 AM","2/1/2016","Presidential Distinction Scholarship"
"App ID-246789","1/11/2016 9:00 AM","1/11/2016","Daily Campus Visit"
"App ID-246853","5/9/2016 9:00 AM","5/9/2016","Daily Campus Visit"
"App ID-247061","2/19/2016 2:00 PM","2/19/2016","Daily Campus Visit"
"App ID-247063","8/12/2014 12:00 PM","8/12/2014","Daily Campus Visit"
"App ID-247073","2/8/2016 8:45 AM","2/8/2016","Presidential Distinction Scholarship"
"App ID-247084","1/14/2016 12:30 PM","1/14/2016","Daily Campus Visit"
"App ID-247088","1/15/2016 2:30 PM","1/15/2016","Daily Campus Visit"
"App ID-247089","1/18/2016 10:00 AM","1/18/2016","Daily Campus Visit"
"App ID-247090","1/18/2016 10:00 AM","1/18/2016","Daily Campus Visit"
"App ID-247091","1/23/2016 11:00 AM","1/23/2016","Daily Campus Visit"
"App ID-247094","3/23/2016 2:30 PM","3/23/2016","Daily Campus Visit"
"App ID-247097","3/12/2015 10:00 AM","3/12/2015","Daily Campus Visit"
"App ID-247101","2/14/2016 4:00 PM","2/14/2016","Music Performance Scholarship"
"App ID-247149","1/13/2016 12:30 PM","1/13/2016","Daily Campus Visit"
"App ID-247150","1/13/2016 12:30 PM","1/13/2016","Daily Campus Visit"
"App ID-247151","1/13/2016 12:30 PM","1/13/2016","Daily Campus Visit"
"App ID-247155","2/22/2016 1:30 PM","2/22/2016","Daily Campus Visit"
"App ID-247156","4/16/2016 11:00 AM","4/16/2016","Daily Campus Visit"
"App ID-247187","1/19/2016 12:00 PM","1/19/2016","Daily Campus Visit"
"App ID-247188","4/9/2016 8:30 AM","4/9/2016","Cobber Countdown"
"App ID-247188","1/25/2016 8:00 AM","1/25/2016","Daily Campus Visit"
"App ID-247189","1/25/2016 8:00 AM","1/25/2016","Daily Campus Visit"
"App ID-247190","1/25/2016 8:00 AM","1/25/2016","Daily Campus Visit"
"App ID-247227","1/18/2016 1:30 PM","1/18/2016","Daily Campus Visit"
"App ID-247621","2/29/2016 1:00 PM","2/29/2016","Daily Campus Visit"
"App ID-247626","1/22/2016 1:00 PM","1/22/2016","Daily Campus Visit"
"App ID-247627","4/16/2016 11:00 AM","4/16/2016","Daily Campus Visit"
"App ID-247651","4/8/2016 4:00 PM","4/8/2016","Cobber Countdown"
"App ID-247653","4/8/2016 4:00 PM","4/8/2016","Cobber Countdown"
"App ID-247653","4/8/2016 2:00 PM","4/8/2016","Daily Campus Visit"
"App ID-247653","2/8/2016 3:00 PM","2/8/2016","Daily Campus Visit"
"App ID-250299","3/11/2016 10:00 AM","3/11/2016","Daily Campus Visit"
"App ID-250431","6/20/2016 9:00 AM","6/20/2016","MPCW"
"App ID-250821","6/12/2015 12:00 PM","6/12/2015","Daily Campus Visit"
"App ID-250828","3/14/2016 9:00 AM","3/14/2016","Daily Campus Visit"
"App ID-250832","4/28/2016 8:30 AM","4/28/2016","Daily Campus Visit"
"App ID-250840","1/25/2016 9:00 AM","1/25/2016","Daily Campus Visit"
"App ID-250845","1/25/2016 8:00 AM","1/25/2016","Daily Campus Visit"
"App ID-250848","1/28/2016 9:00 AM","1/28/2016","Daily Campus Visit"
"App ID-250861","2/6/2016 9:00 AM","2/6/2016","Daily Campus Visit"
"App ID-250862","3/22/2016 9:00 AM","3/22/2016","Daily Campus Visit"
"App ID-250864","4/2/2016 11:00 AM","4/2/2016","Daily Campus Visit"
"App ID-250865","3/28/2016 11:00 AM","3/28/2016","Daily Campus Visit"
"App ID-250869","2/14/2016 9:45 AM","2/14/2016","Music Performance Scholarship"
"App ID-250877","4/8/2016 4:00 PM","4/8/2016","Cobber Countdown"
"App ID-250878","1/28/2016 10:30 AM","1/28/2016","Daily Campus Visit"
"App ID-250880","4/21/2016 1:00 PM","4/21/2016","Daily Campus Visit"
"App ID-250900","2/19/2016 12:30 PM","2/19/2016","Daily Campus Visit"
"App ID-251329","12/8/2014 8:30 AM","12/8/2014","Daily Campus Visit"
"App ID-251352","1/29/2016 2:00 PM","1/29/2016","Daily Campus Visit"
"App ID-251375","10/16/2014 9:00 AM","10/16/2014","EDMN/NDEA"
"App ID-251375","2/13/2015 8:15 AM","2/13/2015","Presidential Distinction Scholarship"
"App ID-251383","3/4/2016 11:00 AM","3/4/2016","Daily Campus Visit"
"App ID-251389","4/1/2016 1:00 PM","4/1/2016","Daily Campus Visit"
"App ID-251391","3/4/2016 2:00 PM","3/4/2016","Daily Campus Visit"
"App ID-251396","4/2/2016 11:00 AM","4/2/2016","Daily Campus Visit"
"App ID-251397","2/12/2016 1:30 PM","2/12/2016","Daily Campus Visit"
"App ID-251399","2/15/2016 9:00 AM","2/15/2016","Daily Campus Visit"
"App ID-251400","2/15/2016 2:00 PM","2/15/2016","Daily Campus Visit"
"App ID-251454","3/22/2016 2:00 PM","3/22/2016","Daily Campus Visit"
"App ID-251454","3/22/2016 2:00 PM","3/22/2016","Daily Campus Visit"
"App ID-251459","3/7/2016 10:00 AM","3/7/2016","Daily Campus Visit"
"App ID-251469","3/8/2016 11:30 AM","3/8/2016","Daily Campus Visit"
"App ID-251484","3/19/2016 11:00 AM","3/19/2016","Daily Campus Visit"
"App ID-251488","4/25/2016 9:00 AM","4/25/2016","Daily Campus Visit"
"App ID-251501","3/23/2016 2:00 PM","3/23/2016","Daily Campus Visit"
"App ID-251502","4/19/2016 9:30 AM","4/19/2016","Daily Campus Visit"
"App ID-251505","3/12/2016 11:00 AM","3/12/2016","Daily Campus Visit"
"App ID-251528","3/4/2016 2:30 PM","3/4/2016","Daily Campus Visit"
"App ID-251532","2/14/2016 4:00 PM","2/14/2016","Music Performance Scholarship"
"App ID-251538","4/22/2016 11:30 AM","4/22/2016","Daily Campus Visit"
"App ID-251540","3/4/2016 12:30 PM","3/4/2016","Daily Campus Visit"
"App ID-251554","3/4/2013 12:00 AM","3/4/2013","Special Event"
"App ID-251576","3/4/2016 1:30 PM","3/4/2016","Daily Campus Visit"
"App ID-251580","2/11/2016 12:00 PM","2/11/2016","Daily Campus Visit"
"App ID-251582","2/14/2016 4:00 PM","2/14/2016","Music Performance Scholarship"
"App ID-251596","3/11/2016 4:00 PM","3/11/2016","Cobber Countdown"
"App ID-251596","2/15/2016 9:00 AM","2/15/2016","Presidential Distinction Scholarship"
"App ID-251596","4/8/2016 4:00 PM","4/8/2016","Cobber Countdown"
"App ID-251599","2/13/2016 12:30 PM","2/13/2016","Daily Campus Visit"
"App ID-251600","3/16/2016 2:00 PM","3/16/2016","Daily Campus Visit"
"App ID-251601","4/4/2016 9:00 AM","4/4/2016","Daily Campus Visit"
"App ID-251602","7/20/2016 8:30 AM","7/20/2016","Group Visit"
"App ID-251603","3/5/2016 12:00 PM","3/5/2016","Group Visit"
"App ID-251608","2/15/2016 9:00 AM","2/15/2016","Daily Campus Visit"
"App ID-251610","4/16/2016 11:00 AM","4/16/2016","Daily Campus Visit"
"App ID-251610","3/29/2016 10:30 AM","3/29/2016","Daily Campus Visit"
"App ID-251611","4/1/2016 2:30 PM","4/1/2016","Daily Campus Visit"
"App ID-251613","7/1/2016 11:30 AM","7/1/2016","Daily Campus Visit"
"App ID-252413","1/18/2016 11:00 AM","1/18/2016","Daily Campus Visit"
"App ID-252430","","12/4/2015","Christmas Concerts"
"App ID-252431","3/11/2016 2:30 PM","3/11/2016","Daily Campus Visit"
"App ID-252431","3/10/2016 2:30 PM","3/10/2016","Daily Campus Visit"
"App ID-252447","4/4/2016 9:00 AM","4/4/2016","Daily Campus Visit"
"App ID-252448","3/29/2016 8:30 AM","3/29/2016","Daily Campus Visit"
"App ID-252449","3/11/2016 1:00 PM","3/11/2016","Daily Campus Visit"
"App ID-252450","4/5/2016 5:00 PM","4/5/2016","Group Visit"
"App ID-252451","4/6/2016 6:00 PM","4/6/2016","Group Visit"
"App ID-252452","2/16/2016 3:30 PM","2/16/2016","Daily Campus Visit"
"App ID-252469","3/4/2016 2:30 PM","3/4/2016","Daily Campus Visit"
"App ID-252960","4/15/2016 1:00 PM","4/15/2016","Daily Campus Visit"
"App ID-253191","4/18/2016 10:00 AM","4/18/2016","Daily Campus Visit"
"App ID-253211","1/18/2016 10:00 AM","1/18/2016","Daily Campus Visit"
"App ID-253224","3/21/2016 9:30 AM","3/21/2016","Daily Campus Visit"
"App ID-253284","2/19/2016 2:30 PM","2/19/2016","Daily Campus Visit"
"App ID-253295","4/8/2016 4:00 PM","4/8/2016","Cobber Countdown"
"App ID-253307","4/8/2016 8:30 AM","4/8/2016","Cobber Countdown"
"App ID-253308","1/14/2016 12:30 PM","1/14/2016","Daily Campus Visit"
"App ID-253308","6/25/2014 2:00 PM","6/25/2014","MPCW"
"App ID-253308","5/3/2014 10:00 AM","5/3/2014","Daily Campus Visit"
"App ID-253316","3/4/2016 1:30 PM","3/4/2016","Daily Campus Visit"
